Mode,Start_Time,Animal,Unit
0,2025-12-14 00:04:11.038017,12184170176,4
0,2025-12-14 00:04:13.797175,12184170176,3
solo,2025-12-14 00:04:13.798826,0,0
OPEN,2025-12-14 00:04:33.799515,0,0
0,2025-12-14 00:05:10.464813,12184199,3
0,2025-12-14 00:05:12.496195,12184199,4
solo,2025-12-14 00:05:12.498003,0,0
OPEN,2025-12-14 00:05:32.498758,0,0
0,2025-12-14 00:10:01.080649,12186161185,3
0,2025-12-14 00:10:04.810630,12186161185,4
solo,2025-12-14 00:10:04.812768,0,0
OPEN,2025-12-14 00:10:24.813734,0,0
0,2025-12-14 00:16:48.150828,12184170176,3
0,2025-12-14 00:16:50.258930,12184170176,4
solo,2025-12-14 00:16:50.261279,0,0
OPEN,2025-12-14 00:17:10.262442,0,0
0,2025-12-14 00:19:11.211359,12186161185,4
OPEN,2025-12-14 00:19:31.211787,0,0
0,2025-12-14 00:25:03.605953,12186161185,3
1,2025-12-14 00:25:05.958872,12186161185,3
0,2025-12-14 00:25:10.605810,12186161185,4
solo,2025-12-14 00:25:10.607476,0,0
OPEN,2025-12-14 00:25:30.608139,0,0
0,2025-12-14 00:30:24.783245,12186161185,4
1,2025-12-14 00:30:26.681903,12183119106,4
followerB,2025-12-14 00:30:26.683649,0,0
sequence,2025-12-14 00:30:27.127745,0,0
0,2025-12-14 00:30:29.499640,12183119106,3
OPEN,2025-12-14 00:30:49.501684,0,0
0,2025-12-14 00:31:10.128670,12183119106,3
0,2025-12-14 00:31:13.704493,12183119106,4
solo,2025-12-14 00:31:13.706139,0,0
OPEN,2025-12-14 00:31:33.706752,0,0
0,2025-12-14 00:36:27.715809,12186161185,3
0,2025-12-14 00:36:43.054387,12186161185,4
solo,2025-12-14 00:36:43.056456,0,0
OPEN,2025-12-14 00:37:03.057071,0,0
0,2025-12-14 00:37:53.108693,12186161185,4
1,2025-12-14 00:37:57.353563,12186161185,4
2,2025-12-14 00:38:04.112647,12186161185,4
0,2025-12-14 00:38:20.293142,12186161185,3
solo,2025-12-14 00:38:20.294785,0,0
OPEN,2025-12-14 00:38:40.295392,0,0
0,2025-12-14 00:38:53.418015,12186161185,3
0,2025-12-14 00:38:59.630378,12186161185,4
solo,2025-12-14 00:38:59.632264,0,0
OPEN,2025-12-14 00:39:19.632852,0,0
0,2025-12-14 00:55:41.414186,12186161185,4
0,2025-12-14 00:55:44.712292,12186161185,3
solo,2025-12-14 00:55:44.714679,0,0
OPEN,2025-12-14 00:56:04.715255,0,0
0,2025-12-14 01:02:12.504204,12186161185,3
0,2025-12-14 01:02:15.013866,12186161185,4
solo,2025-12-14 01:02:15.015507,0,0
OPEN,2025-12-14 01:02:35.016116,0,0
0,2025-12-14 01:07:07.846917,12183119106,4
0,2025-12-14 01:07:10.693093,12183119106,3
solo,2025-12-14 01:07:10.694721,0,0
OPEN,2025-12-14 01:07:30.695241,0,0
0,2025-12-14 01:08:53.349331,12183119106,3
0,2025-12-14 01:08:55.333424,12183119106,4
solo,2025-12-14 01:08:55.335474,0,0
OPEN,2025-12-14 01:09:15.336133,0,0
0,2025-12-14 03:11:05.658976,12184260,4
0,2025-12-14 03:11:08.394126,12184260,3
solo,2025-12-14 03:11:08.396219,0,0
OPEN,2025-12-14 03:11:28.396907,0,0
0,2025-12-14 03:18:23.523113,12184260,3
0,2025-12-14 03:18:25.684246,12184260,4
solo,2025-12-14 03:18:25.686303,0,0
