Mode,Start_Time,Animal,Weight,Unit,Pellets
2,2025-02-01 23:33:07.658285,124001240,0.0,2,0
2,2025-02-02 00:05:08.317701,196447011,16.78,2,0
2,2025-02-01 22:10:06.335757,19644148217,16.47,1,0
2,2025-02-02 00:20:18.117507,196447011,11.36,2,0
2,2025-02-02 00:24:46.628476,19645246186,15.87,2,0
2,2025-02-02 00:24:48.557029,19645246186,15.17,2,0
2,2025-02-02 00:25:10.806778,19645246186,15.96,2,0
2,2025-02-02 00:24:19.679098,19645246186,16.01,1,0
2,2025-02-02 00:25:17.709714,19645246186,15.92,2,0
2,2025-02-02 00:25:59.531416,19644148217,11.33,2,0
2,2025-02-02 00:25:35.491318,19645246186,16.02,1,0
2,2025-02-02 00:29:42.652759,19644148217,15.64,1,0
2,2025-02-02 00:29:45.304364,19644148217,15.68,1,0
2,2025-02-02 00:29:55.599846,19645246186,16.23,1,0
2,2025-02-02 00:29:57.527787,19645246186,16.19,1,0
2,2025-02-02 00:26:05.075698,19644148217,7.02,2,0
2,2025-02-02 00:29:59.161696,19645246186,16.16,1,0
2,2025-02-02 00:30:43.211011,19644148217,15.98,1,0
2,2025-02-02 00:30:34.926961,19645246186,15.25,2,0
2,2025-02-02 00:32:11.447177,19644148217,15.43,2,0
2,2025-02-02 00:32:13.461796,19644148217,15.48,2,0
2,2025-02-02 00:30:55.117371,19644148217,9.07,1,0
2,2025-02-02 00:32:54.857357,19645246186,16.37,1,0
2,2025-02-02 00:32:58.656267,19645246186,16.17,1,1
2,2025-02-02 00:33:47.206456,19644148217,15.05,1,0
2,2025-02-02 00:37:09.649248,19644148217,15.34,1,0
2,2025-02-02 00:37:14.606302,19644148217,15.04,1,0
2,2025-02-02 00:38:10.475587,19644148217,15.7,1,0
2,2025-02-02 00:38:12.841868,19644148217,15.47,1,0
2,2025-02-02 00:38:33.900203,19644148217,15.83,1,0
2,2025-02-02 00:38:36.362387,19644148217,15.76,1,1
2,2025-02-02 00:39:30.456065,19644148217,15.56,1,0
2,2025-02-02 00:39:33.167538,19644148217,15.61,1,1
2,2025-02-02 00:40:17.403270,19644148217,15.2,1,0
2,2025-02-02 00:40:19.701869,19644148217,20.22,1,0
2,2025-02-02 00:40:47.826317,19644148217,15.62,1,0
2,2025-02-02 00:40:49.273860,19644148217,15.86,1,1
2,2025-02-02 00:41:08.213833,19644148217,15.5,1,0
2,2025-02-02 00:41:10.139061,19644148217,15.92,1,0
2,2025-02-02 00:41:27.487749,19644148217,15.91,1,0
2,2025-02-02 00:41:28.776991,19644148217,15.81,1,1
2,2025-02-02 00:42:49.005042,19644148217,13.93,1,0
2,2025-02-02 00:42:52.524163,19644148217,9.35,1,0
2,2025-02-02 00:48:43.358941,19644148217,15.5,1,0
2,2025-02-02 00:48:46.101330,19644148217,15.84,1,0
2,2025-02-02 00:54:52.186869,19644148217,15.72,1,0
2,2025-02-02 00:54:56.178797,19644148217,14.21,1,0
2,2025-02-02 00:57:56.679947,19644148217,15.64,1,0
2,2025-02-02 00:57:58.573401,19644148217,15.61,1,0
2,2025-02-02 00:58:16.509857,19645246186,16.08,1,0
2,2025-02-02 00:58:29.251820,19644148217,15.93,1,0
2,2025-02-02 00:58:31.875038,19644148217,15.71,1,1
2,2025-02-02 00:59:32.917273,19644148217,15.85,1,0
2,2025-02-02 00:59:35.552976,19644148217,15.8,1,1
2,2025-02-02 00:32:17.114015,19644148217,11.91,2,0
2,2025-02-02 01:07:57.325489,19645246186,15.82,2,0
2,2025-02-02 01:03:29.536540,19645246186,14.3,1,0
2,2025-02-02 01:07:59.703389,19645246186,15.94,2,0
2,2025-02-02 02:03:07.703117,1102000232,16.21,2,0
2,2025-02-02 02:03:07.909533,19645674,15.82,2,0
2,2025-02-02 02:03:09.435344,19645674,15.94,2,0
2,2025-02-02 02:03:10.611997,19645674,15.5,2,0
2,2025-02-02 02:03:11.624982,19645674,13.92,2,0
2,2025-02-02 02:03:14.697643,19645674,14.65,2,0
2,2025-02-01 21:18:58.271899,120120,0.01,3,0
2,2025-02-02 02:18:45.561550,2400000240,-0.02,3,0
2,2025-02-02 02:02:13.697171,1920000192,-0.02,1,0
2,2025-02-02 02:23:27.934710,1920000192,0.04,1,0
2,2025-02-02 02:58:08.027593,1920000192,0.02,1,0
2,2025-02-02 02:03:18.587276,19645674,13.36,2,0
2,2025-02-02 03:01:49.110811,1920000192,0.07,1,0
2,2025-02-02 03:16:46.876758,19647144222,14.72,2,0
2,2025-02-02 03:40:58.391281,19645246186,15.73,2,0
2,2025-02-02 03:40:59.730952,19645246186,15.4,2,0
2,2025-02-02 03:41:01.517709,19645246186,15.98,2,1
2,2025-02-02 03:43:39.542940,19645246186,15.53,2,0
2,2025-02-02 02:18:56.469224,2400000240,-0.05,3,0
2,2025-02-02 03:38:54.842603,19645246186,16.03,1,0
2,2025-02-02 03:46:16.483919,19645246186,15.98,1,0
2,2025-02-02 03:43:45.067073,19645246186,15.35,2,0
2,2025-02-02 03:46:57.973467,19645246186,15.3,2,0
2,2025-02-02 03:46:59.313500,19645246186,14.97,2,0
2,2025-02-02 03:46:20.187220,19645246186,16.03,1,1
2,2025-02-02 03:47:33.219363,19645246186,15.94,1,1
2,2025-02-02 03:47:02.747200,19645246186,15.51,2,1
2,2025-02-02 03:48:03.132440,19645246186,15.19,2,0
2,2025-02-02 03:48:09.648568,19645246186,15.27,2,0
2,2025-02-02 03:47:36.769798,19645246186,15.93,1,1
2,2025-02-02 03:48:42.537698,19645246186,15.97,1,0
2,2025-02-02 03:48:43.874415,19645246186,15.15,1,1
2,2025-02-02 03:51:39.340999,19644148217,15.64,1,0
2,2025-02-02 03:51:42.241143,19644148217,15.53,1,0
2,2025-02-02 03:53:23.642596,19644148217,15.65,1,0
2,2025-02-02 03:48:14.055513,19645246186,15.38,2,0
2,2025-02-02 03:53:51.929174,19644148217,14.88,2,0
