Mode,Start_Time,Animal,Unit
OPEN,2025-12-15 00:00:01.510247,0,0
0,2025-12-15 00:00:07.460012,12183119106,4
0,2025-12-15 00:00:12.569244,12183119106,3
solo,2025-12-15 00:00:12.571145,0,0
OPEN,2025-12-15 00:00:32.571764,0,0
0,2025-12-15 00:00:41.540937,12186161185,4
1,2025-12-15 00:00:43.924612,12186161185,4
0,2025-12-15 00:00:51.688495,12186161185,3
solo,2025-12-15 00:00:51.690157,0,0
OPEN,2025-12-15 00:01:11.690845,0,0
0,2025-12-15 00:01:15.129059,12186161185,3
1,2025-12-15 00:01:19.400536,12186161185,3
0,2025-12-15 00:01:29.697500,12186161185,4
solo,2025-12-15 00:01:29.699437,0,0
OPEN,2025-12-15 00:01:49.700019,0,0
0,2025-12-15 00:01:54.789249,12186161185,4
0,2025-12-15 00:02:00.193881,12186161185,3
solo,2025-12-15 00:02:01.842609,0,0
OPEN,2025-12-15 00:02:21.843191,0,0
0,2025-12-15 00:02:24.034946,12184199,3
0,2025-12-15 00:02:44.543049,12184199,4
solo,2025-12-15 00:02:44.544674,0,0
OPEN,2025-12-15 00:03:04.545635,0,0
0,2025-12-15 00:03:06.682907,12186161185,3
1,2025-12-15 00:03:07.155599,12184170176,3
followerA,2025-12-15 00:03:07.157237,0,0
sequence,2025-12-15 00:03:07.237179,0,0
0,2025-12-15 00:03:08.099543,12186161185,4
1,2025-12-15 00:03:08.679002,12184170176,4
OPEN,2025-12-15 00:03:28.681421,0,0
0,2025-12-15 00:07:24.100758,12183119106,3
0,2025-12-15 00:07:25.422652,12183119106,4
solo,2025-12-15 00:07:25.424538,0,0
OPEN,2025-12-15 00:07:45.425662,0,0
0,2025-12-15 00:09:56.991430,12183119106,4
1,2025-12-15 00:09:58.166878,12183119106,4
0,2025-12-15 00:10:02.611947,12183119106,3
solo,2025-12-15 00:10:02.614024,0,0
OPEN,2025-12-15 00:10:22.614711,0,0
0,2025-12-15 00:13:05.682269,12186161185,4
0,2025-12-15 00:13:09.231656,12186161185,3
solo,2025-12-15 00:13:09.233420,0,0
OPEN,2025-12-15 00:13:29.234056,0,0
0,2025-12-15 00:14:51.986098,12183119106,3
0,2025-12-15 00:14:58.887211,12183119106,4
solo,2025-12-15 00:14:58.889322,0,0
OPEN,2025-12-15 00:15:18.890506,0,0
0,2025-12-15 00:18:16.753076,12184199,4
0,2025-12-15 00:18:18.825013,12184199,3
solo,2025-12-15 00:18:18.827141,0,0
OPEN,2025-12-15 00:18:38.828151,0,0
0,2025-12-15 00:19:41.925211,12184260,4
0,2025-12-15 00:19:45.316647,12184260,3
solo,2025-12-15 00:19:45.318985,0,0
OPEN,2025-12-15 00:20:05.319925,0,0
0,2025-12-15 00:22:16.312438,12186161185,3
0,2025-12-15 00:22:17.542094,12186161185,4
solo,2025-12-15 00:22:17.544102,0,0
OPEN,2025-12-15 00:22:37.544848,0,0
0,2025-12-15 00:29:05.654002,12183119106,4
0,2025-12-15 00:29:08.534222,12183119106,3
solo,2025-12-15 00:29:08.536366,0,0
OPEN,2025-12-15 00:29:28.536867,0,0
0,2025-12-15 00:30:00.060928,12184260,3
0,2025-12-15 00:30:03.212223,12184260,4
solo,2025-12-15 00:30:03.214409,0,0
OPEN,2025-12-15 00:30:23.215049,0,0
0,2025-12-15 00:30:49.472686,12184199,3
0,2025-12-15 00:30:50.481778,12184199,4
solo,2025-12-15 00:30:50.484090,0,0
OPEN,2025-12-15 00:31:10.485153,0,0
0,2025-12-15 00:32:07.349521,12183119106,3
0,2025-12-15 00:32:08.851838,12183119106,4
solo,2025-12-15 00:32:08.853347,0,0
OPEN,2025-12-15 00:32:28.854063,0,0
