Mode,Start_Time,Animal,Unit
0,2026-01-31 00:17:23.846489,12183100121,3
OPEN,2026-01-31 00:17:43.847016,0,0
0,2026-01-31 00:20:38.212674,12183100121,3
OPEN,2026-01-31 00:20:58.213209,0,0
0,2026-01-31 00:41:04.222131,12183100121,3
OPEN,2026-01-31 00:41:24.222695,0,0
0,2026-01-31 01:48:13.569968,12184315,4
0,2026-01-31 01:48:25.422633,12184315,3
solo,2026-01-31 01:48:25.424529,0,0
OPEN,2026-01-31 01:48:45.425841,0,0
0,2026-01-31 01:49:42.060213,12184315,3
0,2026-01-31 01:49:45.667076,12184315,4
solo,2026-01-31 01:49:45.668762,0,0
OPEN,2026-01-31 01:50:05.669644,0,0
0,2026-01-31 02:02:00.104404,12184315,4
0,2026-01-31 02:02:02.290184,12184315,3
solo,2026-01-31 02:02:02.291851,0,0
OPEN,2026-01-31 02:02:22.292894,0,0
0,2026-01-31 02:02:28.044208,12184315,3
OPEN,2026-01-31 02:02:48.045136,0,0
0,2026-01-31 02:03:58.223425,12184315,4
0,2026-01-31 02:03:59.247378,12184315,3
solo,2026-01-31 02:03:59.249341,0,0
OPEN,2026-01-31 02:04:19.250023,0,0
0,2026-01-31 02:07:13.786105,12184315,3
0,2026-01-31 02:07:15.126133,12184315,4
solo,2026-01-31 02:07:15.127801,0,0
OPEN,2026-01-31 02:07:35.128773,0,0
0,2026-01-31 02:07:51.646502,12184315,4
0,2026-01-31 02:07:58.613215,12184315,3
solo,2026-01-31 02:07:58.615229,0,0
OPEN,2026-01-31 02:08:18.616079,0,0
0,2026-01-31 02:09:50.532456,12184315,3
OPEN,2026-01-31 02:10:10.533258,0,0
0,2026-01-31 02:10:18.466576,12184315,4
0,2026-01-31 02:10:19.527921,12184315,3
solo,2026-01-31 02:10:19.529815,0,0
OPEN,2026-01-31 02:10:39.530473,0,0
0,2026-01-31 02:10:58.117840,12184315,3
OPEN,2026-01-31 02:11:18.118374,0,0
0,2026-01-31 02:13:18.295531,12184315,4
OPEN,2026-01-31 02:13:38.296018,0,0
0,2026-01-31 02:16:36.309264,12184315,3
OPEN,2026-01-31 02:16:56.310859,0,0
0,2026-01-31 02:18:13.055475,12184315,3
OPEN,2026-01-31 02:18:33.056520,0,0
0,2026-01-31 02:20:24.494284,12184315,3
OPEN,2026-01-31 02:20:44.494954,0,0
0,2026-01-31 02:21:28.089216,12184315,4
0,2026-01-31 02:21:29.538819,12184315,3
solo,2026-01-31 02:21:29.540976,0,0
OPEN,2026-01-31 02:21:49.541881,0,0
0,2026-01-31 02:23:47.683060,12184315,3
OPEN,2026-01-31 02:24:07.684057,0,0
0,2026-01-31 02:25:33.272253,12183100121,3
OPEN,2026-01-31 02:25:53.273338,0,0
0,2026-01-31 02:29:12.350526,12183100121,3
OPEN,2026-01-31 02:29:32.351142,0,0
0,2026-01-31 02:46:14.593840,12183100121,3
OPEN,2026-01-31 02:46:34.594443,0,0
0,2026-01-31 02:55:16.143941,121869167,4
OPEN,2026-01-31 02:55:36.144729,0,0
0,2026-01-31 02:58:05.845843,12185629,4
0,2026-01-31 02:58:19.357621,12185629,3
solo,2026-01-31 02:58:19.359643,0,0
OPEN,2026-01-31 02:58:39.360826,0,0
0,2026-01-31 03:01:33.179282,12185629,3
0,2026-01-31 03:01:37.644876,12185629,4
solo,2026-01-31 03:01:37.647070,0,0
OPEN,2026-01-31 03:01:57.647888,0,0
0,2026-01-31 03:04:53.741606,12185629,4
0,2026-01-31 03:04:55.384990,12185629,3
solo,2026-01-31 03:04:55.386581,0,0
OPEN,2026-01-31 03:05:15.387244,0,0
0,2026-01-31 03:10:34.378493,12185629,3
0,2026-01-31 03:10:36.477247,12185629,4
solo,2026-01-31 03:10:36.478987,0,0
OPEN,2026-01-31 03:10:56.479833,0,0
0,2026-01-31 03:12:29.229353,12185629,4
0,2026-01-31 03:12:39.766094,12185629,3
solo,2026-01-31 03:12:39.789748,0,0
OPEN,2026-01-31 03:12:59.790356,0,0
0,2026-01-31 03:17:38.676367,12185629,3
0,2026-01-31 03:17:39.923414,12185629,4
solo,2026-01-31 03:17:39.944138,0,0
OPEN,2026-01-31 03:17:59.944785,0,0
0,2026-01-31 03:19:00.950116,12185629,4
0,2026-01-31 03:19:13.983826,12185629,3
solo,2026-01-31 03:19:13.986123,0,0
OPEN,2026-01-31 03:19:33.986771,0,0
0,2026-01-31 03:20:34.105587,12185629,3
0,2026-01-31 03:20:36.401686,12185629,4
solo,2026-01-31 03:20:36.403367,0,0
OPEN,2026-01-31 03:20:56.404430,0,0
0,2026-01-31 03:27:45.695793,12185629,4
0,2026-01-31 03:27:46.815849,12185629,3
solo,2026-01-31 03:27:46.817510,0,0
OPEN,2026-01-31 03:28:06.818100,0,0
0,2026-01-31 03:34:39.550462,12185629,3
0,2026-01-31 03:34:40.886681,12185629,4
solo,2026-01-31 03:34:40.888898,0,0
OPEN,2026-01-31 03:35:00.889687,0,0
0,2026-01-31 03:51:43.812506,12185629,4
0,2026-01-31 03:51:46.190115,12185629,3
solo,2026-01-31 03:51:46.191701,0,0
OPEN,2026-01-31 03:52:06.192759,0,0
0,2026-01-31 03:54:11.149316,12185629,3
0,2026-01-31 03:54:13.940413,12185629,4
solo,2026-01-31 03:54:13.942701,0,0
OPEN,2026-01-31 03:54:33.944562,0,0
0,2026-01-31 04:04:08.616129,12185629,4
0,2026-01-31 04:04:46.054713,12185629,3
solo,2026-01-31 04:04:46.056981,0,0
OPEN,2026-01-31 04:05:16.058044,0,0
0,2026-01-31 04:07:01.016258,12185629,3
0,2026-01-31 04:07:02.800268,12185629,4
solo,2026-01-31 04:07:02.802340,0,0
OPEN,2026-01-31 04:07:22.803520,0,0
0,2026-01-31 05:46:51.686016,12184315,4
